Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2016-08-15,2016-08-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,3.651177586929925,4,0.0,18.0096
2015-08-07,2015-08-09,Second Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,6.206515441024736,3,0.0,148.491
2015-08-07,2015-08-09,Second Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,3.260401571696699,2,0.0,11.7782
2016-05-31,2016-06-04,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,3.498445077209431,3,0.6,-12.8256
2016-05-31,2016-06-04,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Paper,2.970209316322905,4,0.2,6.7048
2016-05-31,2016-06-04,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,5.257906745735347,3,0.3,-38.2158
2016-05-31,2016-06-04,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Paper,2.4308023907947995,2,0.2,3.6288
2016-07-01,2016-07-01,Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Labels,3.4509394735569696,1,0.0,14.0438
2016-07-01,2016-07-01,Same Day,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,3.460723360976182,3,0.0,6.168
2016-07-01,2016-07-01,Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,4.331522502500114,9,0.0,33.777
2016-12-18,2016-12-20,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,4.21915470170124,7,0.2,6.6976
2015-01-26,2015-02-01,Standard Class,Corporate,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,5.213412859457593,8,0.0,84.0512
2017-10-28,2017-11-01,Standard Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Labels,3.132446096869813,3,0.0,10.3071
2017-11-04,2017-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Technology,Accessories,4.574463525208929,3,0.2,15.5961
2017-11-04,2017-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Technology,Phones,4.976237067373804,9,0.2,-32.3838
2017-11-04,2017-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,1.5181994319998293,2,0.7,-2.97
2017-11-04,2017-11-08,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Labels,1.7796868879937857,2,0.2,1.7248
2016-05-09,2016-05-13,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Storage,6.754203086692145,6,0.2,107.082
2016-05-09,2016-05-13,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Binders,2.6521145687719065,4,0.8,-20.4352
2016-05-09,2016-05-13,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Appliances,3.9076936472669166,4,0.8,-131.7168
2016-05-09,2016-05-13,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Paper,4.35208275830081,2,0.2,26.824
2016-05-09,2016-05-13,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Binders,2.971849333090659,6,0.8,-27.792
2014-04-02,2014-04-08,Standard Class,Corporate,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,5.185596496483918,2,0.0,46.1968
2014-04-28,2014-05-03,Standard Class,Corporate,United States,Jamestown,New York,14701,East,Technology,Accessories,5.0812801336655875,2,0.0,57.5928
2016-10-04,2016-10-08,Standard Class,Corporate,United States,Coral Gables,Florida,33134,South,Technology,Phones,3.9830404926634264,3,0.2,19.755
2016-10-04,2016-10-08,Standard Class,Corporate,United States,Coral Gables,Florida,33134,South,Furniture,Furnishings,2.53115390095332,3,0.2,2.6028
2017-06-11,2017-06-17,Standard Class,Consumer,United States,Hickory,North Carolina,28601,South,Office Supplies,Binders,1.7177540559175593,4,0.7,-3.81
2016-01-30,2016-02-03,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Technology,Phones,7.273070388952115,4,0.2,143.9968
2016-01-30,2016-02-03,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,1.0035687399812157,3,0.8,-2.6784
2016-01-30,2016-02-03,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Furniture,Tables,6.441106017548975,3,0.5,-538.446
2015-09-27,2015-09-29,Second Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,4.607168188650764,5,0.0,25.792
2015-04-13,2015-04-17,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,6.415064225411629,4,0.3,-113.282
2015-04-13,2015-04-17,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,5.358339453935879,2,0.3,-45.294
2015-04-13,2015-04-17,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Technology,Phones,5.484697343469493,3,0.2,17.9982
2017-12-18,2017-12-24,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,4.614625344758847,5,0.0,22.9885
2017-12-18,2017-12-24,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,3.4124669739203863,3,0.0,10.8558
2016-03-14,2016-03-19,Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Furniture,Furnishings,2.8758219768814333,2,0.0,4.3524
2017-08-27,2017-08-27,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,2.6153499458132896,3,0.2,3.96
2017-08-27,2017-08-27,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,7.02187650728681,14,0.2,209.979
2015-12-17,2015-12-19,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,5.327147748215913,5,0.0,53.261
2015-12-17,2015-12-19,Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,4.91986413068667,2,0.2,16.998
2015-12-17,2015-12-19,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,2.856470206220483,5,0.0,7.052
2015-12-17,2015-12-19,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,4.542869159790712,2,0.2,31.374
2014-08-22,2014-08-24,Second Class,Consumer,United States,North Miami,Florida,33161,South,Office Supplies,Supplies,2.1554762279558335,3,0.2,-1.8126
2016-11-03,2016-11-05,First Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Binders,1.640548907459153,7,0.7,-3.465
2016-11-03,2016-11-05,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Machines,5.198447306272652,3,0.7,-251.9874
2017-10-10,2017-10-16,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,5.482129478579053,3,0.3,-47.8716
2014-12-07,2014-12-08,First Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,5.1112646353781805,3,0.0,80.7912
2014-11-15,2014-11-17,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Supplies,2.4807312783775197,3,0.0,3.285
2017-12-24,2017-12-28,Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Paper,3.017493765335504,3,0.0,9.3312
2017-12-24,2017-12-28,Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Binders,2.5877640352277083,5,0.0,6.15
2014-12-24,2014-12-26,First Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Appliances,2.706048198431537,1,0.0,3.6322
2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Tables,6.841568466825647,6,0.4,-249.3216
2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Technology,Accessories,3.8683636560877304,2,0.2,7.6154
2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,3.3017453026904953,3,0.2,1.962
2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,3.1833729918255456,7,0.2,2.891
2017-12-22,2017-12-28,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Appliances,4.098336583491638,5,0.2,16.291
2014-08-08,2014-08-10,Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Bookcases,5.052774820290348,4,0.2,-7.7728
2014-09-20,2014-09-24,Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Paper,2.25758772706331,2,0.0,3.852
2017-12-25,2017-12-28,First Class,Consumer,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,3.091042453358316,3,0.2,5.775
2017-12-25,2017-12-28,First Class,Consumer,United States,Hialeah,Florida,33012,South,Technology,Machines,4.795790545596741,2,0.5,-7.2
2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,5.70697736555272,5,0.2,37.495
2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,4.231784971343338,5,0.8,-179.776
2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,6.7510195942400895,5,0.3,-24.398
2017-11-25,2017-11-30,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Art,2.980009313088755,4,0.2,3.7376
2016-11-05,2016-11-07,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,5.616625632541578,2,0.0,71.2296
2016-11-05,2016-11-07,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Technology,Accessories,4.51052978183397,3,0.0,18.8937
2016-11-05,2016-11-07,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,6.630419498584501,5,0.0,75.68
2017-11-06,2017-11-12,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,0.8100409320314447,2,0.8,-1.9344
2016-11-03,2016-11-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,4.290459441148391,1,0.2,14.4
2016-11-03,2016-11-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,6.155187126927984,7,0.3,-13.433
2014-12-30,2015-01-01,First Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,3.6920743450104556,1,0.2,-8.8038
2017-12-02,2017-12-07,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,3.031485443259809,9,0.2,1.7262
2017-12-02,2017-12-07,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Technology,Phones,5.025116598692456,2,0.4,-25.198
2017-03-24,2017-03-28,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,5.608606952451801,2,0.1,60.392
2014-11-19,2014-11-21,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,3.8814813203154475,1,0.2,-1.1874
2017-04-25,2017-04-27,Second Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Bookcases,5.846383860255137,7,0.15,28.4102
2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,3.6186715590704397,7,0.2,12.7008
2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,4.3732885687305965,2,0.2,29.364
2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Tables,4.858144347260975,1,0.3,-31.0335
2017-11-23,2017-11-26,First Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,1.960658005689869,2,0.8,-9.156
2014-11-03,2014-11-05,Second Class,Corporate,United States,Orange,New Jersey,7050,East,Office Supplies,Binders,1.9110228900548727,2,0.0,2.8224
2015-10-19,2015-10-24,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,1.000631880307906,1,0.8,-2.838
2014-02-06,2014-02-10,Second Class,Consumer,United States,Romeoville,Illinois,60441,Central,Office Supplies,Binders,2.2977735359968237,2,0.8,-14.7708
2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,1.2041727843286023,3,0.8,-6.3018
2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,1.0035687399812157,4,0.8,-2.7648
2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,5.075423783989034,5,0.6,-194.824
2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,4.990296523100725,2,0.5,-99.2664
2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,4.368840072869706,3,0.2,12.6672
2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,4.574401652316455,5,0.7,-73.577
2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,4.668933406657911,2,0.2,9.2386
2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,2.3364066414695563,2,0.2,1.168
2015-12-24,2015-12-30,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,2.3683728335320486,2,0.0,3.7752
2015-12-24,2015-12-30,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Technology,Copiers,8.497180262008118,7,0.0,2302.9671
2017-10-01,2017-10-06,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,4.661077817926388,5,0.0,21.9975
2017-10-16,2017-10-21,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Accessories,2.971849333090659,2,0.2,4.4004
2017-10-16,2017-10-21,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Tables,7.537034646762699,7,0.4,-968.8833
2014-08-15,2014-08-17,First Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,4.525693984486295,5,0.2,29.692
2014-08-15,2014-08-17,First Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Appliances,5.032005319832448,5,0.2,17.127
2017-11-11,2017-11-13,First Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Phones,3.588617032175542,2,0.2,12.3144
2017-03-20,2017-03-20,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,4.0553264952013715,2,0.2,19.1376
2017-03-20,2017-03-20,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,5.617003797862508,7,0.2,102.774
2017-05-13,2017-05-17,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,6.129986590691446,5,0.3,-124.431
2014-06-22,2014-06-22,Same Day,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,2.2220255851356288,3,0.7,-6.0324
2014-12-02,2014-12-09,Standard Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Accessories,1.9387416595767009,1,0.0,0.833
2014-12-02,2014-12-09,Standard Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Paper,2.787477334733532,3,0.0,7.1628
2015-04-05,2015-04-06,Same Day,Consumer,United States,Spokane,Washington,99207,West,Technology,Accessories,5.4845479398387065,6,0.0,26.3934
2015-04-05,2015-04-06,Same Day,Consumer,United States,Spokane,Washington,99207,West,Office Supplies,Art,3.212455257065278,8,0.0,6.4368
2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,4.538175317163813,6,0.0,24.9804
2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,3.6573887870225654,1,0.0,10.5728
2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Labels,2.1258479144939915,2,0.0,3.4686
2017-11-18,2017-11-18,Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,1.9198594718553708,2,0.0,2.7354
2017-07-12,2017-07-18,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,1.57194370800652,1,0.2,1.1925
2017-05-19,2017-05-23,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Binders,3.3017453026904953,4,0.0,12.8184
2015-12-20,2015-12-21,First Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Accessories,4.623010104116422,2,0.2,21.42
2016-02-21,2016-02-22,First Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,4.918520005188451,7,0.0,66.542
2017-03-18,2017-03-22,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,2.7013612129514133,5,0.0,3.753
2017-03-18,2017-03-22,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Envelopes,3.0155349008501706,5,0.0,9.312
2016-12-17,2016-12-23,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,2.673320720581112,2,0.2,4.3836
